Review ID,Store,Rating,Title,Review Text,Date,App Version,Language,Week
d0b6cd89c438d7384c1a5ce958be09b76d138729e3c2e52995e9e68684b8d603,android,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-25,5.42.0,en,12
1a13e298f60089c2c1b4cf88e427442b0fe22531d12b01fee4b4a87885a2a248,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-25,5.42.0,en,12
1d47f5d38400dfa6e6db9e63543b539edb5b5c5018cbc56b85d94de4cd1cbaa2,android,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-25,5.42.0,en,12
320a623e2951bac66f00dc248ec6442f0d27d6f006c04ef9dbf862f36f41749b,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-25,5.42.0,en,12
4112513dbfcde5ca977cd66c1741a5ddf10cd9cb2d72554e4673a74e9163e2bf,android,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-25,5.42.0,en,12
fbdd7d7d85454c915aee769f02508e01384fd1d64744540fd0b234dd178b194d,ios,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-25,5.42.0,en,12
94047788769b222df64c8d0be8d10687305e9bad6e509013ae8bb143b3b89057,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-24,5.42.0,en,12
6947d11bd1017c138bf3ebb4447c75bdd87119a49f236146901afe9024618689,ios,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-24,5.42.0,en,12
efa876e34287f2d641711af694a1ccc8276c2373f92e913aa232341ea93cb4fa,android,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-24,5.42.0,en,12
fc8844ae5364fe9ba322818a128dce8de99bab37231dfa98546f449381e5a823,android,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-24,5.42.0,en,12
d41916c873d31755efedd74c92733ea8e717db0d4873c15e3a53b49eb116fc20,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-24,5.42.0,en,12
f59cf81d8ecdf9c5b10aff0633452cc567354d8e910560e83e8c2836ff61f5c6,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-24,5.42.0,en,12
5cc2e59b3a6d2cb0e2985babbf99b55323b1eb7839ce8b27335c8da1753f8fc2,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-24,5.42.0,en,12
aef06937c7fbe02e7f795c9662664a9f8d1597bdcebe7f63951a8a17a33a93b7,ios,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-24,5.42.0,en,12
f671844f66b82c98a680586d943bfb2f59216ce2eb63353bc11c6f68e7aca98f,android,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-24,5.42.0,en,12
acd6348fb5f5819e7939b64096e0e8a04ad21eb70212e00b2890d613bd4d302d,android,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-24,5.42.0,en,12
80b9fee3ca2ffa1bf7d5d9f82193ce02d7027ed7ca2526812b4160d8c9ec1022,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-23,5.42.0,en,12
020a59ed82a81f4bf8650afb9f7d1634ba6f263509e6a44ee26ca187dbac5e6a,android,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-23,5.42.0,en,12
cf0739e4eaa5a151b7c1b203aa8fec1f483e7a47498a386bc7ce08b27334fe31,android,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-23,5.42.0,en,12
17a9ac9055f35d29578bd0e5fbb893b223268d906226a3d59f1a1a8c2ddb12cb,ios,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-23,5.42.0,en,12
f33444394c95b7f7d51bc889642e292c808630a3576ebf64632cb58568efddf3,ios,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-23,5.42.0,en,12
0812a75591eebc45bdd331994fb078f15f759ac767365cd336f38a6e0da2a917,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-23,5.42.0,en,12
948245a5ebc3035c97e57f28023521ef01ba9e499cc495d55062dc61c265b672,android,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-23,5.42.0,en,12
129d10e8de579168ca89dc01806920be10ddfd9bdaa4c4a005902a2e07805c9e,android,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-23,5.42.0,en,12
600aa77944d42ff424bab1679c6bb27d17952a6721a5edb65fc531830c30fc99,ios,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-23,5.42.0,en,12
ca1e88986f0a31a5d935006a34b7a0a6fce8a0ecfc6fa4a24b76dbaa10fd80a2,ios,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-22,5.41.0,en,11
0e37fd0e7fa86f3f0e108fda80ac6534fcc9538cfb4eaf792c04593292570adf,android,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-22,5.41.0,en,11
b665c9058055a0bc427e12dc6212331b8879bfb21fcc445fc528d814db533ab0,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-21,5.41.0,en,11
a2f12e7f1b518e741aa27ad5dbbafb9bb7a7a996f805e806e54be0fc6e3af8d5,ios,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-21,5.41.0,en,11
60856ed04052294aa262a584ec1ee6861d7e2b237cdc5cc178ef274d9c1f85ae,android,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-21,5.41.0,en,11
22ba47235683ecc64e40a1c097030c912f587bafa9347b553a003188941fa473,android,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-21,5.41.0,en,11
48151f5022909df10fd91060ec1cecbae2f8a6f3bd49b22bd2699dde37306fcf,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-21,5.41.0,en,11
a7658ee0ef6fd6d1720f0628b9593ede7653a65b530e507ca9a5f2218e40f1de,ios,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-21,5.41.0,en,11
c122816d1926603fd6a6a56cf7b9a25b401d51d70b390eb440b9da07e1408418,ios,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-21,5.41.0,en,11
2b26a6e788e52644c1ea14b8c0c653075cad9461d17fc163a366b133d55cb124,ios,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-21,5.41.0,en,11
1996d82b9ef1f11f948f13eb65fc3773e1f29342be1f07cd41eb4468688ee2e1,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-21,5.41.0,en,11
7f47cedc3188ddc46a1f3f62bff4b4dae70a84ee42bb7f549832327c75e21841,ios,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-21,5.41.0,en,11
1731002ed483efc6c462036be5c6599630a8ea506a4540f502e4eb641421b7e1,android,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-20,5.41.0,en,11
e30697eb41bbcbb6f4f6e35e678dfec0dad36b1a707e7bf682b863baf5bf580d,ios,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-20,5.41.0,en,11
f4743c6d0dfe811e503c8f1bf770011673385eb8fe638767e42cfe9bc0ecbf77,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-20,5.41.0,en,11
30db29b9a35d3fd824bc3964c2d25cd774760135908272378a97b16728be60b8,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-20,5.41.0,en,11
fa45ec8d89815c5ee522316fbdd92d5dd098593d39526d1641ad7650ba5143e0,android,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-20,5.41.0,en,11
8cf146e493a6f2685bef3de1d3e2d38037be21664f3a2d3c36ace2318edea655,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-20,5.41.0,en,11
704374f8eb18bc6cde1972ac33378c8a90801455eaed37737240ff0d284bc571,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-20,5.41.0,en,11
03112900d89af5d9e2020976fbd2abf5fc63de35341caf252ce713815c084ff4,android,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-20,5.41.0,en,11
af931f29221772c85f99f2491d97d32a3354ca56b9bf73dd0a4708932c08d3ab,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-20,5.41.0,en,11
b980cb1b183e8766234664844a116732f6ac7e69aaac57c36e10c18663738f7d,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-20,5.41.0,en,11
f094b52c44c651272f8fdfac7294b8450cb6091c1e1be372427eae48e5e9e10b,android,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-19,5.41.0,en,11
5f97ceb3cc7ca0c449bbf8f38adc61a03d548c2807f0843f2b482fe90b3d562f,android,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-19,5.41.0,en,11
172534a65b6ed7e45c03361c1c47c8534b3d6c22dc871940f079986195d8f7ed,android,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-19,5.41.0,en,11
bb6f9a9bf047162b254fdd918311f3f27e69fb37d7745e3819357bd8b9d2848e,ios,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-19,5.41.0,en,11
b24642f9a4fcd57cda30f5e63f21bc1df227ee9f0ce4765435fe761391cefb38,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-19,5.41.0,en,11
9403c220935e734cff40b612df5ac58997262fb6c7c49fc6bb9f05961a5342ff,android,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-18,5.41.0,en,11
710d4cd21e52f470a3c79f9afaa2b78e6c684b444bdeb599d32d191fc64375b6,ios,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-18,5.41.0,en,11
9365bcfa5786d126dd90dc4024c43f8207b9e0526a0c4eb29d07a1fa4c84c856,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-18,5.41.0,en,11
95b620571d8ad2284273de3b3ef854b0f5c6e4382d9facd43555af829554869d,ios,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-18,5.41.0,en,11
ea2bb0aeacc0abf244a13900f40f79bbbd9d42d2da7c2414f9af819a78a13ca1,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-18,5.41.0,en,11
c2a47fa8f427f763742ca57170c432922aa04cf0b78ee668ed522135769804f9,android,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-18,5.41.0,en,11
d79739705895bff0ac2c1886ef5af053c9cc8e829a1eeb11a764ef998dbf2ba9,android,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-17,5.41.0,en,11
420e2f59d5126459d9a08baf7b5fda8b2042acd085c0ec8230881fe585e349f2,android,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-17,5.41.0,en,11
db3d8a5af542ed82e0fbc97fda1961d3837fcac9ec0e00cf7297f663c55f1662,android,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-17,5.41.0,en,11
71ddc9c2654679d5d9ebaa2d6a565261f6c152167706b2575c7c264533c3be03,ios,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-17,5.41.0,en,11
1f0fac31462065c8996498601e1011847d780beb0ba235440db78c67c4bfca78,android,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-17,5.41.0,en,11
9e7764c551936cfaf533b25dc6d22be6d6d8539a329273b7902c855fb9c40cca,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-17,5.41.0,en,11
8c223bff0f39151d3b8a7e08746a2159f2c202ed52067a3050d49115e8c3b4b6,android,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-17,5.41.0,en,11
9d15a8b1ac1866019d55c6995df9a9d08e08f003a1f200d12e66743b1bc8eeb4,ios,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-17,5.41.0,en,11
87c0934c13b7e3161800fb406706b660ebc70af3aabcd8f6796f48210a663527,ios,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-17,5.41.0,en,11
1b5657f122f45a607854476544f7dfa1bd3c7d265f6f12da863663542e6137e1,ios,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-16,5.41.0,en,11
34b4cc67410864e70b1fc6a2eb8a2a922f71a93a35f56ba0f049207e3ab1ff88,android,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-16,5.41.0,en,11
408e4f3b738a595fa62e2a910095b2545c43faec77b5d610703ae72fb00417e9,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-16,5.41.0,en,11
3653122a46d32581eaa7dcee30906dca438662229057f046a730ebf00abe2d3e,android,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-16,5.41.0,en,11
a40a04bde68bcc292d9bd35a2f1062f52fb906aa61712fcdd0b40d244928104b,android,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-16,5.41.0,en,11
a3f206995496b2dcb55f497bb2a8643fb63eb1120d32587c8e9902a9040f01b2,ios,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-15,5.40.0,en,10
55c95ea6ab53e267ab66b9fdc1941489513690a86238b311edaf95dd3b263980,ios,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-15,5.40.0,en,10
77baac1026ec79edba68c95deb99ea5cc93bafeca38307049cef7b3650fad765,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-15,5.40.0,en,10
73f727217c0b3527a240ad4824401f03967f717b9d1b8ebd7450ad6f32d14393,ios,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-15,5.40.0,en,10
6e2d44a00902a4113139b0999ff0b60d50b90a9a890f788dab69a7bcf902261f,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-15,5.40.0,en,10
f90eb83328473754bb0ff7f9b5dfde41284e4b64778e7368fb1901415097e9d7,ios,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-15,5.40.0,en,10
a0ad1e1744448fe9343ac3f46d9b644f4a010d2a31b76ef5a2f8fd85abdd6b3c,ios,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-15,5.40.0,en,10
124b9b97d5209d8625cc77aa8189459e8b30b02f4213b1e0da3d911b1e47b638,ios,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-15,5.40.0,en,10
82620351a127e3e9f7cbd03cb7402a101f6d9b15f61b882f85831bf47a51a189,android,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-15,5.40.0,en,10
d135962d594c7327982442d5d3c388ba41e904e307e1b05f2c92aff83d0ceb1c,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-15,5.40.0,en,10
629e390248ecf826a63d636d562b266b2b0303f1c4a500afbc3c7c3da47d5bc5,ios,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-14,5.40.0,en,10
548194ed2af4dc26ac498a85ae3899f1b54e972099f03c88b4114f153b5806cf,ios,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-14,5.40.0,en,10
4271fafcec41891f122620bcd2b1bcce0b4c641bda29a241e578742f7dff06cf,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-14,5.40.0,en,10
bd5692e538d1c92c54aea288ce395b390379631bc9cab857347e858ce10f063e,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-14,5.40.0,en,10
29882c832bc37303f05d50bd64f850094ced647c7d4a40c1c25f1089f04ae687,android,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-14,5.40.0,en,10
74f9be4907fe6a2f674313aaba5689d4ef4bd7af9534061bb2c4512150f51d14,ios,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-13,5.40.0,en,10
19f80e9a5ec0e40fc3fe8eed737fdfbd24390fedc1ab5bb1c3f09837fc67c604,ios,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-13,5.40.0,en,10
db1d9d42e6e45308093ca4e6548ac7fec108250c96bcfd6834e52534e20b46a1,ios,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-13,5.40.0,en,10
d5a83cd978f27093cc480d865d9b5d1ef5fb4a778c73baa57d052d55e1b214ca,ios,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-13,5.40.0,en,10
9c55dfb67f1b97103d3b56831b714f809fc0bed0d7dee4e7b9f7ee47d66d7c5c,android,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-13,5.40.0,en,10
863fe25f5d2168f82b9459dba86654166928bfd5623ba4d932361ab9250d3fc5,ios,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-13,5.40.0,en,10
8b1c6526caee32d755b647b73158ead1f7027274120350470d7f780d281e7db6,android,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-13,5.40.0,en,10
6d5aa857c10e9955b383e252d082560f7138daffa14a6a44515d1632dff1d1ab,ios,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-12,5.40.0,en,10
308c81f0c4b72e4c50a7cbd303f684773e10adbebe2b310827d0869dd060d1d0,android,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-12,5.40.0,en,10
161a3c950127ba1cc7cfcc541b08a409abb3cc1098fedd5a3644ee67e8c6bd57,android,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-12,5.40.0,en,10
6041dde93ca86534b418c56dcdafe553f85269632fef3255f37e3e2922a74d59,android,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-12,5.40.0,en,10
9f0afc9c55eda01a6dda43cfd7c8cc369383c38dda8edc7998afe6042e3ac9da,android,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-12,5.40.0,en,10
b315b8a496eda3af15c2fdc37435f29f695d577af5a19bb0fe04dbc26fba4a7a,ios,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-12,5.40.0,en,10
f84a6ab2b37fe04faeaf03e3efbaa9fd3490f49fc94cd2a66a4a724855abba41,ios,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-12,5.40.0,en,10
3a9db69e9e8090ce8d1b53084e1ab0cbecede194e37a3f84812e33889c289c82,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-12,5.40.0,en,10
c7c0912019d5b8d3aa07c84762946b4bd2759d3f5c89d1aa8d186d8227c8f269,android,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-12,5.40.0,en,10
a704906e99e8673ce83395311aa4d2f7e263d83d98c0be79b24b5d220498ef24,android,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-12,5.40.0,en,10
d08f0614ce240145fd150da526c5e496d8f65e7fa681f8cc1f271ec74de6d0bd,android,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-12,5.40.0,en,10
cd05275f16d9d1f67a55ca89add0ef6f02acb1ef4cd04f8a624f5b9f8249b3c9,android,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-12,5.40.0,en,10
336b7a9b07989bcb83acb7becc1b53da44569e664776babbc66688e4b002f3d4,ios,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-12,5.40.0,en,10
f101d58389001c2a16c5382ee05eb08951e167d9da2e8a2e634359bbe3869474,ios,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-12,5.40.0,en,10
d641e5b1c38cf8296c9f56d5053fc50a66c6de6b5bc937516db11e2285669cef,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-11,5.40.0,en,10
1e536a65e1b6b35f2c13978462d16837b3ad7f59c73a1de9786337cd3e40ebf3,ios,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-11,5.40.0,en,10
e3d93e82a685c9990b6a70a2a907470ea2cb8a8dd51c1907ee3d164e2b96ad6a,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-11,5.40.0,en,10
96f32cae85a3dc4d7e8718f7fd4687f0fc7e6af10c2750490a466bbb24ac6b79,ios,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-11,5.40.0,en,10
6cdfe6cf33d1db25d0cb1cd2fe73368443f8abab8d9bdc1dea2a8b6c932fd2ba,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-11,5.40.0,en,10
175205b1252d089ba4110eb7d646208466f96648843d141a5a0c744cada6fcac,ios,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-11,5.40.0,en,10
07451f3dc65c246a8e00017be1beea8b748767abc7603306988b1106133947ea,android,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-11,5.40.0,en,10
20e85757040a358f9f2c1d500a42cacb06673036b474376f46208152a53aad0d,android,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-11,5.40.0,en,10
9ee0431945b03ab9528155aac8db61c3995983ee36566dfde0d3cc87964bf294,ios,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-11,5.40.0,en,10
0a75d587f808126835cff601935817ab95b7512c1c3779289cb184dc4cd9760a,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-10,5.40.0,en,10
bc9f091ec0fde0a1e5ca48de9979295bdebc68c8910d5c5431c74625e13b9716,ios,1,,SIP amount deducted twice this month. Double deduction happened without any reason.,2026-03-10,5.40.0,en,10
695aed5fcc531c0fdf4598ad83c20c20a572d6fd8eb6255094bc2b6374acebab,ios,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-10,5.40.0,en,10
560b830282967ceb0df2c380b817b419692c8acabf2b36d2452178c5f9256b5f,ios,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-10,5.40.0,en,10
c5381bac44d9e867db1d29ff5d801f0fdcae5bcaf3b8fc0e8cd053e2d0aaf4ce,android,1,,Withdrawal pending for 5 days. Urgently need money but no response from support.,2026-03-10,5.40.0,en,10
8770fc95aedd9ad00a1fea6458af75e56933f2bfbc10d1d9e3fe854947d41a68,ios,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-10,5.40.0,en,10
5c4e2050d82a951811940852b753114fa9f073c359620da49befbdf5695641f8,android,1,,Transaction stuck in processing state for 48 hours. No update no resolution given.,2026-03-10,5.40.0,en,10
21e90ba6adbf3395639179807cab1833e15ab0ec74c771ebfc20f650a12728e8,android,1,,Raised ticket 7 days ago. No response received. Very poor customer service.,2026-03-09,5.40.0,en,10
3161446119673ff388c620fb5143999d354163892d9c36e26fdfb61e5f739cb0,ios,1,,Money deducted from bank but investment not done. Transaction shows failed status.,2026-03-09,5.40.0,en,10
